article_id,category,subcategory,title,abstract,url,title_entities,abstract_entities
N54239,news,newspolitics,America's Most and Least Popular Senators,Senators represent the interests of the residents of their home state on Capitol Hill by crafting and voting on new laws and by approving or rejecting cabinet and judicial nominations made by the president.,https://assets.msn.com/labs/mind/AAJUnHh.html,"[{""Label"": ""United States"", ""Type"": ""G"", ""WikidataId"": ""Q30"", ""Confidence"": 0.98, ""OccurrenceOffsets"": [0], ""SurfaceForms"": [""America""]}]",[]
N61358,news,newspolitics,2016 election probe a factor in frozen Ukraine aid: WH,President Donald Trump's acting chief of staff Mick Mulvaney on Thursday acknowledged that Trump held up $391 million in military aid to Ukraine in part to make the money contingent upon the Ukrainians investigating a U.S. domestic political matter involving the Democratic Party. Rough Cut (no reporter narration).,https://assets.msn.com/labs/mind/AAIWjwg.html,"[{""Label"": ""Ukraine"", ""Type"": ""G"", ""WikidataId"": ""Q212"", ""Confidence"": 0.993, ""OccurrenceOffsets"": [39], ""SurfaceForms"": [""Ukraine""]}]","[{""Label"": ""Mick Mulvaney"", ""Type"": ""P"", ""WikidataId"": ""Q1235731"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [47], ""SurfaceForms"": [""Mick Mulvaney""]}, {""Label"": ""Ukraine"", ""Type"": ""G"", ""WikidataId"": ""Q212"", ""Confidence"": 0.993, ""OccurrenceOffsets"": [137], ""SurfaceForms"": [""Ukraine""]}, {""Label"": ""Donald Trump"", ""Type"": ""P"", ""WikidataId"": ""Q22686"", ""Confidence"": 0.998, ""OccurrenceOffsets"": [0, 91], ""SurfaceForms"": [""President Donald Trump"", ""Trump""]}, {""Label"": ""Democratic Party (United States)"", ""Type"": ""O"", ""WikidataId"": ""Q29552"", ""Confidence"": 0.984, ""OccurrenceOffsets"": [263], ""SurfaceForms"": [""Democratic Party""]}, {""Label"": ""United States"", ""Type"": ""G"", ""WikidataId"": ""Q30"", ""Confidence"": 0.999, ""OccurrenceOffsets"": [218], ""SurfaceForms"": [""U.S.""]}]"
N93818,news,newspolitics,Candidates for Louisiana governor visit New Orleans,"Both Louisiana gubernatorial candidates for governor are in New Orleans this weekend. Incumbent Democratic Gov. John Bel Edwards will be in Algiers Saturday morning to kick off a 5K race, hold a rally in Marrero and make appearances at Xavier and Dillard homecoming events. Republican candidate Eddie Rispone held a rally in Metairie Friday. He'll also stop in Abita Springs Saturday morning. Sign up for our Newsletters Click on the video to hear...",https://assets.msn.com/labs/mind/BBWufqh.html,"[{""Label"": ""New Orleans"", ""Type"": ""G"", ""WikidataId"": ""Q34404"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [40], ""SurfaceForms"": [""New Orleans""]}, {""Label"": ""Louisiana"", ""Type"": ""G"", ""WikidataId"": ""Q1588"", ""Confidence"": 0.994, ""OccurrenceOffsets"": [15], ""SurfaceForms"": [""Louisiana""]}]","[{""Label"": ""New Orleans"", ""Type"": ""G"", ""WikidataId"": ""Q34404"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [60], ""SurfaceForms"": [""New Orleans""]}, {""Label"": ""Abita Springs, Louisiana"", ""Type"": ""G"", ""WikidataId"": ""Q3193360"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [361], ""SurfaceForms"": [""Abita Springs""]}, {""Label"": ""Xavier University of Louisiana"", ""Type"": ""O"", ""WikidataId"": ""Q390087"", ""Confidence"": 0.995, ""OccurrenceOffsets"": [236], ""SurfaceForms"": [""Xavier""]}, {""Label"": ""Louisiana"", ""Type"": ""G"", ""WikidataId"": ""Q1588"", ""Confidence"": 0.994, ""OccurrenceOffsets"": [5], ""SurfaceForms"": [""Louisiana""]}, {""Label"": ""Marrero, Louisiana"", ""Type"": ""G"", ""WikidataId"": ""Q1902531"", ""Confidence"": 0.936, ""OccurrenceOffsets"": [204], ""SurfaceForms"": [""Marrero""]}, {""Label"": ""Metairie, Louisiana"", ""Type"": ""G"", ""WikidataId"": ""Q126661"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [325], ""SurfaceForms"": [""Metairie""]}, {""Label"": ""John Bel Edwards"", ""Type"": ""P"", ""WikidataId"": ""Q6221385"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [112], ""SurfaceForms"": [""John Bel Edwards""]}, {""Label"": ""2019 Louisiana gubernatorial election"", ""Type"": ""N"", ""WikidataId"": ""Q28154516"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [295], ""SurfaceForms"": [""Eddie Rispone""]}, {""Label"": ""Republican Party (United States)"", ""Type"": ""O"", ""WikidataId"": ""Q29468"", ""Confidence"": 0.999, ""OccurrenceOffsets"": [274], ""SurfaceForms"": [""Republican candidate""]}]"
N17688,sports,golf,A look back: 25 signature moments as The Big Easy turns 50,"The Big Easy turns 50 years old on Thursday, and whether it was his smooth swing or his South African candor, there are no shortage of signature moments for Els.",https://assets.msn.com/labs/mind/AAIS0BE.html,"[{""Label"": ""Ernie Els"", ""Type"": ""P"", ""WikidataId"": ""Q440171"", ""Confidence"": 0.918, ""OccurrenceOffsets"": [37], ""SurfaceForms"": [""The Big Easy""]}]","[{""Label"": ""Ernie Els"", ""Type"": ""P"", ""WikidataId"": ""Q440171"", ""Confidence"": 0.918, ""OccurrenceOffsets"": [1, 159], ""SurfaceForms"": [""The Big Easy"", ""Els""]}]"
N69479,sports,basketball_nba,UW guard Trevor Anderson was playing his best basketball before a knee injury last year. He's fighting his way back.,"I felt like I was playing the best basketball of my life before the injury, said UW guard Trevor Anderson, who lost most of last season.",https://assets.msn.com/labs/mind/AAJEieX.html,[],[]
N26069,weather,weathertopstories,Today's weather in Nashville,What's the weather today? What's the weather for the week? Here's your forecast.,https://assets.msn.com/labs/mind/AAIOnUj.html,"[{""Label"": ""Nashville, Tennessee"", ""Type"": ""G"", ""WikidataId"": ""Q23197"", ""Confidence"": 0.999, ""OccurrenceOffsets"": [19], ""SurfaceForms"": [""Nashville""]}]",[]
N111026,news,newsworld,"Minnesota DHS broke state contract law. Sometimes for good reason, officials say.","Minnesota's largest state agency broke state laws at least 55 times in the past year in connection with tens of millions of dollars in contracts, according to documents reviewed by the Pioneer Press. Additionally, the Department of Human Services (DHS) is under scrutiny for about 150 potential violations of state procurement laws governing spending for […]",https://assets.msn.com/labs/mind/AAJY6Rt.html,[],"[{""Label"": ""Minnesota"", ""Type"": ""G"", ""WikidataId"": ""Q1527"", ""Confidence"": 0.999, ""OccurrenceOffsets"": [0], ""SurfaceForms"": [""Minnesota""]}, {""Label"": ""Department of Human Services"", ""Type"": ""O"", ""WikidataId"": ""Q5260344"", ""Confidence"": 0.93, ""OccurrenceOffsets"": [218], ""SurfaceForms"": [""Department of Human Services""]}]"
N121694,sports,football_nfl,Child booed at Blackhawks game for saying he'll be Bears QB Mitchell Trubisky for Halloween,Trubisky is not the most popular player in Chicago right now.,https://assets.msn.com/labs/mind/AAJcInp.html,"[{""Label"": ""Chicago Blackhawks"", ""Type"": ""O"", ""WikidataId"": ""Q209636"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [15], ""SurfaceForms"": [""Blackhawks""]}, {""Label"": ""Mitchell Trubisky"", ""Type"": ""P"", ""WikidataId"": ""Q26405845"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [60], ""SurfaceForms"": [""Mitchell Trubisky""]}, {""Label"": ""Halloween"", ""Type"": ""H"", ""WikidataId"": ""Q251868"", ""Confidence"": 0.997, ""OccurrenceOffsets"": [82], ""SurfaceForms"": [""Halloween""]}]","[{""Label"": ""Chicago Blackhawks"", ""Type"": ""O"", ""WikidataId"": ""Q209636"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [43], ""SurfaceForms"": [""Chicago""]}, {""Label"": ""Mitchell Trubisky"", ""Type"": ""P"", ""WikidataId"": ""Q26405845"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [0], ""SurfaceForms"": [""Trubisky""]}]"
N44769,news,newscrime,Condemned Killer Of Former Child Actor Dies On San Quentin's Death Row,"A 49-year-old San Quentin death row inmate, sentenced to be executed for the horrific 1996 kidnap and torture-murder of former child actor Anthony Guest Jr., has been found dead in his cell, authorities said.",https://assets.msn.com/labs/mind/BBWLkkt.html,[],[]
N87285,sports,football_nfl,Colts' report card in Week 10 loss to Dolphins,,https://assets.msn.com/labs/mind/BBWB9Bx.html,"[{""Label"": ""Indianapolis Colts"", ""Type"": ""O"", ""WikidataId"": ""Q193753"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [0], ""SurfaceForms"": [""Colts""]}, {""Label"": ""Miami Dolphins"", ""Type"": ""O"", ""WikidataId"": ""Q223243"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [38], ""SurfaceForms"": [""Dolphins""]}]",[]
N2435,entertainment,gaming,"The art and science of fall damage, and how it can make or break a video game","Is fall damage still a necessary evil in 2019, or a dated relic of a bygone era of video games?",https://assets.msn.com/labs/mind/BBWE9fr.html,[],[]
N119425,sports,football_nfl,John McClain's 2019 Week 11 predictions,"The 6-3 Texans come off a bye week to face the Ravens. See how John McClain predicts the matchups for Week 11. McClain: Texans can be hard to defend, too Off: N.Y. Giants, Seattle, Tennessee, Green Bay Last week: 7-6 (.538) straight up; 9-3-1 (.731) vs. spread Season: 91-56-1 (.618) straight up; 71-76-1 (.483) vs. spread McClain: Texans can't afford another slow start Browse through the photos to see The General's picks for this week. TEXAS...",https://assets.msn.com/labs/mind/BBWJ6hs.html,[],"[{""Label"": ""Houston Texans"", ""Type"": ""O"", ""WikidataId"": ""Q223514"", ""Confidence"": 0.934, ""OccurrenceOffsets"": [8, 120, 332], ""SurfaceForms"": [""Texans"", ""Texans"", ""Texans""]}, {""Label"": ""Baltimore Ravens"", ""Type"": ""O"", ""WikidataId"": ""Q276539"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [47], ""SurfaceForms"": [""Ravens""]}, {""Label"": ""New York Giants"", ""Type"": ""O"", ""WikidataId"": ""Q190618"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [159], ""SurfaceForms"": [""N.Y. Giants""]}, {""Label"": ""Green Bay Packers"", ""Type"": ""O"", ""WikidataId"": ""Q213837"", ""Confidence"": 0.957, ""OccurrenceOffsets"": [192], ""SurfaceForms"": [""Green Bay""]}, {""Label"": ""Texas"", ""Type"": ""G"", ""WikidataId"": ""Q1439"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [439], ""SurfaceForms"": [""TEXAS""]}]"
N2458,movies,movienews,'Maleficent: Mistress of Evil' Gives Disney Another No. 1 Box Office Weekend,"Maleficent: Mistress of Evil has given Disney another No. 1 at the box office. But unlike its other 2019 hits, this sequel will need help from overseas to make back its costs. After making $12.5 million from 3,790 screens on Friday, ""Mistress of Evil"" is now projected for a $38 million opening weekend. That's below pre-weekend projections of a $45 million opening and well below the $69 million opening earned by the first ""Maleficent."" Also...",https://assets.msn.com/labs/mind/AAJ1Mhi.html,"[{""Label"": ""Maleficent (film)"", ""Type"": ""W"", ""WikidataId"": ""Q172271"", ""Confidence"": 0.999, ""OccurrenceOffsets"": [1], ""SurfaceForms"": [""Maleficent""]}, {""Label"": ""The Walt Disney Company"", ""Type"": ""O"", ""WikidataId"": ""Q7414"", ""Confidence"": 0.983, ""OccurrenceOffsets"": [37], ""SurfaceForms"": [""Disney""]}, {""Label"": ""Box office"", ""Type"": ""C"", ""WikidataId"": ""Q21707777"", ""Confidence"": 0.999, ""OccurrenceOffsets"": [58], ""SurfaceForms"": [""Box Office""]}]","[{""Label"": ""Maleficent (film)"", ""Type"": ""W"", ""WikidataId"": ""Q172271"", ""Confidence"": 0.999, ""OccurrenceOffsets"": [428], ""SurfaceForms"": [""Maleficent""]}, {""Label"": ""Maleficent: Mistress of Evil"", ""Type"": ""N"", ""WikidataId"": ""Q54437950"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [1], ""SurfaceForms"": [""Maleficent: Mistress of Evil""]}, {""Label"": ""The Walt Disney Company"", ""Type"": ""O"", ""WikidataId"": ""Q7414"", ""Confidence"": 0.983, ""OccurrenceOffsets"": [41], ""SurfaceForms"": [""Disney""]}]"
N62845,sports,football_nfl,Eagles vs. Vikings: TV broadcast map for Week 6,Eagles vs. Vikings: TV broadcast map for Week 6,https://assets.msn.com/labs/mind/AAIIlKF.html,"[{""Label"": ""Minnesota Vikings"", ""Type"": ""O"", ""WikidataId"": ""Q221150"", ""Confidence"": 0.986, ""OccurrenceOffsets"": [11], ""SurfaceForms"": [""Vikings""]}, {""Label"": ""Philadelphia Eagles"", ""Type"": ""O"", ""WikidataId"": ""Q219714"", ""Confidence"": 0.998, ""OccurrenceOffsets"": [0], ""SurfaceForms"": [""Eagles""]}]","[{""Label"": ""Minnesota Vikings"", ""Type"": ""O"", ""WikidataId"": ""Q221150"", ""Confidence"": 0.986, ""OccurrenceOffsets"": [11], ""SurfaceForms"": [""Vikings""]}, {""Label"": ""Philadelphia Eagles"", ""Type"": ""O"", ""WikidataId"": ""Q219714"", ""Confidence"": 0.998, ""OccurrenceOffsets"": [0], ""SurfaceForms"": [""Eagles""]}]"
N24917,autos,autosbuying,This simple trick is helping car buyers beat the dealer,Save on a new car with this trick,https://assets.msn.com/labs/mind/AAD048R.html,[],[]
N33793,video,news,Immigration chief fires back at lawmaker calling him racist at hearing,"Acting director of US Citizenship and Immigration Services, Ken Cuccinelli, and Rep. Debbie Wasserman Schultz (D-FL) got in a heated back and forth during a congressional hearing over immigration policy.",https://assets.msn.com/labs/mind/AAJBSab.html,"[{""Label"": ""Immigration and Naturalization Service"", ""Type"": ""O"", ""WikidataId"": ""Q194984"", ""Confidence"": 0.994, ""OccurrenceOffsets"": [0], ""SurfaceForms"": [""Immigration""]}]","[{""Label"": ""Immigration and Naturalization Service"", ""Type"": ""O"", ""WikidataId"": ""Q194984"", ""Confidence"": 0.994, ""OccurrenceOffsets"": [184], ""SurfaceForms"": [""immigration""]}, {""Label"": ""Ken Cuccinelli"", ""Type"": ""P"", ""WikidataId"": ""Q1738589"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [60], ""SurfaceForms"": [""Ken Cuccinelli""]}, {""Label"": ""Florida Democratic Party"", ""Type"": ""O"", ""WikidataId"": ""Q5461304"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [111], ""SurfaceForms"": [""D-FL""]}, {""Label"": ""United States Citizenship and Immigration Services"", ""Type"": ""O"", ""WikidataId"": ""Q2097315"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [19], ""SurfaceForms"": [""US Citizenship and Immigration Services""]}, {""Label"": ""Republican Party (United States)"", ""Type"": ""O"", ""WikidataId"": ""Q29468"", ""Confidence"": 0.98, ""OccurrenceOffsets"": [80], ""SurfaceForms"": [""Rep.""]}]"
N83794,sports,football_nfl,Louisiana Supreme Court won't revive 'NOLA no-call' suit,,https://assets.msn.com/labs/mind/BBWFi3L.html,"[{""Label"": ""Louisiana Supreme Court"", ""Type"": ""O"", ""WikidataId"": ""Q6689316"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [0], ""SurfaceForms"": [""Louisiana Supreme Court""]}, {""Label"": ""New Orleans"", ""Type"": ""G"", ""WikidataId"": ""Q34404"", ""Confidence"": 0.939, ""OccurrenceOffsets"": [38], ""SurfaceForms"": [""NOLA""]}]",[]
N90877,sports,football_nfl,Raiders coach Jon Gruden compares Texans QB Deshaun Watson to Michael Jordan,"Not too long ago, Clemson coach Dabo Swinney pitched quarterback Deshaun Watson to the NFL. In doing so, he proclaimed: ""They pass on Deshaun Watson, they're passing on Michael Jordan."" Eleven teams passed on Watson for him to fall to the Houston Texans at No. 12 overall in 2018. Though Watson no-longer needs a cross-sport comparison to introduce himself to the world, coaches continue to bring them.",https://assets.msn.com/labs/mind/AAJrXY8.html,"[{""Label"": ""Deshaun Watson"", ""Type"": ""P"", ""WikidataId"": ""Q18159104"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [44], ""SurfaceForms"": [""Deshaun Watson""]}, {""Label"": ""Jon Gruden"", ""Type"": ""P"", ""WikidataId"": ""Q365882"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [14], ""SurfaceForms"": [""Jon Gruden""]}, {""Label"": ""Oakland Raiders"", ""Type"": ""O"", ""WikidataId"": ""Q324523"", ""Confidence"": 0.999, ""OccurrenceOffsets"": [0], ""SurfaceForms"": [""Raiders""]}]","[{""Label"": ""Deshaun Watson"", ""Type"": ""P"", ""WikidataId"": ""Q18159104"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [65, 134, 209, 288], ""SurfaceForms"": [""Deshaun Watson"", ""Deshaun Watson"", ""Watson"", ""Watson""]}, {""Label"": ""Houston Texans"", ""Type"": ""O"", ""WikidataId"": ""Q223514"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [239], ""SurfaceForms"": [""Houston Texans""]}, {""Label"": ""Dabo Swinney"", ""Type"": ""P"", ""WikidataId"": ""Q5207523"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [32], ""SurfaceForms"": [""Dabo Swinney""]}, {""Label"": ""Clemson Tigers football"", ""Type"": ""F"", ""WikidataId"": ""Q5131553"", ""Confidence"": 0.995, ""OccurrenceOffsets"": [18], ""SurfaceForms"": [""Clemson""]}, {""Label"": ""National Football League"", ""Type"": ""O"", ""WikidataId"": ""Q1215884"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [87], ""SurfaceForms"": [""NFL""]}]"
N123599,sports,tennis,American teenager Gauff reaches maiden WTA final in Linz,American teenager Gauff reaches maiden WTA final in Linz,https://assets.msn.com/labs/mind/AAIGvNZ.html,"[{""Label"": ""Linz"", ""Type"": ""G"", ""WikidataId"": ""Q41329"", ""Confidence"": 0.936, ""OccurrenceOffsets"": [52], ""SurfaceForms"": [""Linz""]}, {""Label"": ""Women's Tennis Association"", ""Type"": ""O"", ""WikidataId"": ""Q948442"", ""Confidence"": 0.999, ""OccurrenceOffsets"": [39], ""SurfaceForms"": [""WTA""]}]","[{""Label"": ""Linz"", ""Type"": ""G"", ""WikidataId"": ""Q41329"", ""Confidence"": 0.936, ""OccurrenceOffsets"": [52], ""SurfaceForms"": [""Linz""]}, {""Label"": ""Women's Tennis Association"", ""Type"": ""O"", ""WikidataId"": ""Q948442"", ""Confidence"": 0.999, ""OccurrenceOffsets"": [39], ""SurfaceForms"": [""WTA""]}]"
N98938,sports,more_sports,Friday's Scores,"PREP FOOTBALL= Adamsville 34, Gibson County 14 Alcoa 56, Kingston 0 Anderson County 47, Chattanooga Central 16 Austin-East 39, Pigeon Forge 3 Baylor 34, Knoxville Catholic 20 Beech 55, Station Camp 7 Blackman 48, Rockvale 13 Bledsoe County 38, Polk County 8 Boyd Buchanan 37, CAK 34 Bradley Central 49, William Blount 21 Brentwood 33, Franklin 7 Briarcrest 35, Cordova 6 CBHS 49, St. Benedict 0 CPA 44, Goodpasture 14 Camden Central 45, Stewart...",https://assets.msn.com/labs/mind/AAJ1a3w.html,[],[]
N107514,video,news,By the numbers: Gun deaths in America,"Americans own more guns per capita than any other country, and firearms contribute to the bulk of homicides nationwide.",https://assets.msn.com/labs/mind/BBWL1Tn.html,"[{""Label"": ""United States"", ""Type"": ""G"", ""WikidataId"": ""Q30"", ""Confidence"": 0.967, ""OccurrenceOffsets"": [30], ""SurfaceForms"": [""America""]}]",[]
N6476,entertainment,gaming,Red Dead Redemption 2 rides onto PC packing new gameplay and graphics to die for,Superfans and graphics snobs should saddle up a second time,https://assets.msn.com/labs/mind/AAJGCem.html,"[{""Label"": ""Red Dead Redemption 2"", ""Type"": ""W"", ""WikidataId"": ""Q27438121"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [0], ""SurfaceForms"": [""Red Dead Redemption 2""]}]","[{""Label"": ""Bill Swerski's Superfans"", ""Type"": ""U"", ""WikidataId"": ""Q4911087"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [0], ""SurfaceForms"": [""Superfans""]}]"
N104274,foodanddrink,tipsandtricks,How to cut your grocery bill in half,"If you want to know how to save on groceries, these tips and tricks can cut your food budget in half.",https://assets.msn.com/labs/mind/AAJaSot.html,[],[]
N127954,news,newspolitics,"Republican group slams Trump over Ukraine, G7 in new ads",A conservative group that has frequently criticized President Donald Trump is running two television and digital ads that accuse him of using the Oval Office for personal profit and calls on his fellow Republicans to condemn the solicitation of foreign interference in U.S. elections.,https://assets.msn.com/labs/mind/AAIZbco.html,"[{""Label"": ""Donald Trump"", ""Type"": ""P"", ""WikidataId"": ""Q22686"", ""Confidence"": 0.988, ""OccurrenceOffsets"": [23], ""SurfaceForms"": [""Trump""]}, {""Label"": ""Group of Seven"", ""Type"": ""O"", ""WikidataId"": ""Q1764511"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [43], ""SurfaceForms"": [""G7""]}, {""Label"": ""Ukraine"", ""Type"": ""G"", ""WikidataId"": ""Q212"", ""Confidence"": 0.998, ""OccurrenceOffsets"": [34], ""SurfaceForms"": [""Ukraine""]}]","[{""Label"": ""Donald Trump"", ""Type"": ""P"", ""WikidataId"": ""Q22686"", ""Confidence"": 0.988, ""OccurrenceOffsets"": [52], ""SurfaceForms"": [""President Donald Trump""]}, {""Label"": ""Republican Party (United States)"", ""Type"": ""O"", ""WikidataId"": ""Q29468"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [202], ""SurfaceForms"": [""Republicans""]}, {""Label"": ""Oval Office"", ""Type"": ""U"", ""WikidataId"": ""Q338067"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [146], ""SurfaceForms"": [""Oval Office""]}, {""Label"": ""United States"", ""Type"": ""G"", ""WikidataId"": ""Q30"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [269], ""SurfaceForms"": [""U.S.""]}]"
N60580,news,newsus,Apple Watch Saves New Jersey Man And Date After They Fell Off Cliff,The man's Apple Watch called 911 after detecting a hard fall.,https://assets.msn.com/labs/mind/AAJg7bs.html,"[{""Label"": ""Apple Watch"", ""Type"": ""U"", ""WikidataId"": ""Q18010946"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [0], ""SurfaceForms"": [""Apple Watch""]}, {""Label"": ""New Jersey"", ""Type"": ""G"", ""WikidataId"": ""Q1408"", ""Confidence"": 0.975, ""OccurrenceOffsets"": [18], ""SurfaceForms"": [""New Jersey""]}]","[{""Label"": ""Apple Watch"", ""Type"": ""U"", ""WikidataId"": ""Q18010946"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [10], ""SurfaceForms"": [""Apple Watch""]}]"
N10440,sports,football_nfl,"NFL fines Steelers $75K, Tomlin $25K for violating injury report policy",The fine stems from their failure to accurately list quarterback Ben Roethlisberger on the team's injury report prior to Week 2.,https://assets.msn.com/labs/mind/AAJInNc.html,"[{""Label"": ""Mike Tomlin"", ""Type"": ""P"", ""WikidataId"": ""Q371118"", ""Confidence"": 0.999, ""OccurrenceOffsets"": [25], ""SurfaceForms"": [""Tomlin""]}, {""Label"": ""Pittsburgh Steelers"", ""Type"": ""O"", ""WikidataId"": ""Q191477"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [10], ""SurfaceForms"": [""Steelers""]}, {""Label"": ""National Football League"", ""Type"": ""O"", ""WikidataId"": ""Q1215884"", ""Confidence"": 0.999, ""OccurrenceOffsets"": [0], ""SurfaceForms"": [""NFL""]}]","[{""Label"": ""Ben Roethlisberger"", ""Type"": ""P"", ""WikidataId"": ""Q537679"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [65], ""SurfaceForms"": [""Ben Roethlisberger""]}]"
N16368,lifestyle,lifestylebuzz,Naughty Needlers knitting up a fair in Weymouth Nov. 2,"WEYMOUTH -- It's one of the earliest holiday craft fairs that are starting up at this time of year and it has some nifty bargains. The Naughty Needlers knitting group at the Weymouth Senior Center will hold the 19th Annual Naughty Needlers Fall Knitters' Fair on Saturday, Nov. 2 from 9:30 a.m. to 1:30 p.m. at the Whipple Senior Center; 182 Green St. in No. Weymouth. The large gymnasium is ...",https://assets.msn.com/labs/mind/AAJkwLc.html,"[{""Label"": ""Weymouth, Massachusetts"", ""Type"": ""G"", ""WikidataId"": ""Q54195"", ""Confidence"": 0.925, ""OccurrenceOffsets"": [39], ""SurfaceForms"": [""Weymouth""]}]","[{""Label"": ""Weymouth, Massachusetts"", ""Type"": ""G"", ""WikidataId"": ""Q54195"", ""Confidence"": 0.925, ""OccurrenceOffsets"": [0, 359], ""SurfaceForms"": [""WEYMOUTH"", ""Weymouth""]}]"
N5252,finance,finance-top-stocks,Microsoft Wrests Pentagon Contract from Amazon,"Bidding on the 10-year, $10 billion Joint Enterprise Defense Infrastructure (JEDI) project of the Department of Defense (DoD) ended with the government handing Microsoft MSFT the responsibility of modernizing its tech infrastructure late Friday afternoon. As in the case of most government contracts, there is an initial guaranteed period of two years (with a million-dollar guarantee), after which there are two renewal options of three years each,...",https://assets.msn.com/labs/mind/AAJF1UY.html,"[{""Label"": ""Microsoft"", ""Type"": ""O"", ""WikidataId"": ""Q2283"", ""Confidence"": 0.999, ""OccurrenceOffsets"": [0], ""SurfaceForms"": [""Microsoft""]}, {""Label"": ""Amazon (company)"", ""Type"": ""O"", ""WikidataId"": ""Q3884"", ""Confidence"": 0.999, ""OccurrenceOffsets"": [40], ""SurfaceForms"": [""Amazon""]}]","[{""Label"": ""United States Department of Defense"", ""Type"": ""O"", ""WikidataId"": ""Q11209"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [98, 121], ""SurfaceForms"": [""Department of Defense"", ""DoD""]}, {""Label"": ""Joint Enterprise Defense Infrastructure"", ""Type"": ""N"", ""WikidataId"": ""Q59608476"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [36, 77], ""SurfaceForms"": [""Joint Enterprise Defense Infrastructure"", ""JEDI""]}]"
N83672,news,newscrime,Woman shot in McDonald's parking lot,"An investigation is underway after a woman was shot in the parking lot of a McDonald's on West Broadway Wednesday night. According to LMPD, officers responded to the report of a shooting in the 1200 block of West Broadway around 11:30 p.m. When they arrived, they found a woman who had been shot in the parking lot of a McDonald's restaurant. The woman was taken to the hospital with what are believed to be non-life-threatening injuries. Police do...",https://assets.msn.com/labs/mind/BBWKRkk.html,"[{""Label"": ""McDonald's"", ""Type"": ""O"", ""WikidataId"": ""Q38076"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [14], ""SurfaceForms"": [""McDonald's""]}]","[{""Label"": ""West Broadway"", ""Type"": ""S"", ""WikidataId"": ""Q7984573"", ""Confidence"": 0.999, ""OccurrenceOffsets"": [90, 208], ""SurfaceForms"": [""West Broadway"", ""West Broadway""]}, {""Label"": ""McDonald's"", ""Type"": ""O"", ""WikidataId"": ""Q38076"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [76, 320], ""SurfaceForms"": [""McDonald's"", ""McDonald's restaurant""]}, {""Label"": ""Louisville Metro Police Department"", ""Type"": ""O"", ""WikidataId"": ""Q6689515"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [134], ""SurfaceForms"": [""LMPD""]}]"
N93848,finance,finance-real-estate,Apartments for rent in Kansas City: What will $900 get you?,"Curious just how far your dollar goes in Kansas City real estate? From budget apartments to luxury apartments, here's what you can get locally by price point, with photos and amenities.",https://assets.msn.com/labs/mind/AAJReeZ.html,"[{""Label"": ""Kansas City, Missouri"", ""Type"": ""G"", ""WikidataId"": ""Q41819"", ""Confidence"": 0.97, ""OccurrenceOffsets"": [23], ""SurfaceForms"": [""Kansas City""]}]","[{""Label"": ""Kansas City, Missouri"", ""Type"": ""G"", ""WikidataId"": ""Q41819"", ""Confidence"": 0.97, ""OccurrenceOffsets"": [41], ""SurfaceForms"": [""Kansas City""]}]"
